index,File_Name,File_Description,date_published,flmd_filename,flmd_source
1272,WHONDRS_MEL_Soil_Gravimetric_Moisture.csv,"Gravimetric moisture from soil layers in field samples. The sample name includes a three letter analyte indicator. An analyte indicator ending in ""H"" indicates that its the higher layer; an analyte indicator ending in ""L"" indicates its the lower layer. Methods information is embedded with methods codes that are defined in WHONDRS_MEL_Methods_Codes.csv. The file follows the Environmental System Science Data Infrastructure for a Virtual Ecosystem (ESS-DIVE) Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).",2025-08-18,WHONDRS_MEL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_MEL_Data_Package/WHONDRS_MEL_Data_Package/WHONDRS_MEL_flmd.csv
1273,WHONDRS_MEL_Soil_Sample_Data_Summary.csv,"Mean soil aggregate and gravimetric moisture data from field samples. The Sample_Name is the Parent_ID followed by ""Soil"", indicating that it is an averaged value from both layers. Methods information is embedded with methods codes that are defined in WHONDRS_MEL_Methods_Codes.csv. The file follows the Environmental System Science Data Infrastructure for a Virtual Ecosystem (ESS-DIVE) Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).",2025-08-18,WHONDRS_MEL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_MEL_Data_Package/WHONDRS_MEL_Data_Package/WHONDRS_MEL_flmd.csv
442,WHONDRS_Methods_Mapping_19July2021.csv,Defines the codes used in the lab tracker files. It contains a series of codes used to describe the methods and other pertinent information regarding sample processing.,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1170,WHONDRS_Methods_Mapping_19July2021.csv,Defines the codes used in the lab tracker files. It contains a series of codes used to describe the methods and other pertinent information regarding sample processing.,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
416,WHONDRS_S19S_Sampling-Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
443,WHONDRS_S19S_Sampling-Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1173,WHONDRS_S19S_Sampling-Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
1251,WHONDRS_S19S_Sampling-Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
417,WHONDRS_S19S_Sediment_CN_Isotopes_Methods.txt,"Laboratory methods information for total organic carbon, total nitrogen, and stable isotope analyses.",2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1248,WHONDRS_S19S_Sediment_CN_Isotopes_Methods.txt,"Laboratory methods information for total organic carbon, total nitrogen, and stable isotope analyses.",2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
396,WHONDRS_S19S_Sediment_CN.csv,Sediment total organic carbon and total nitrogen content.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
418,WHONDRS_S19S_Sediment_FlowCytometry_Methods.txt,Laboratory methods information for all flow cytometry samples (bacterial abundance).,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1242,WHONDRS_S19S_Sediment_FlowCytometry_Methods.txt,Laboratory methods information for all flow cytometry samples (bacterial abundance).,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
397,WHONDRS_S19S_Sediment_FlowCytometry.csv,Sediment bacterial abundance (total bacteria; total phototrophs; total heterotrophs).,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1225,WHONDRS_S19S_Sediment_FlowCytometry.csv,Sediment bacterial abundance (total bacteria; total phototrophs; total heterotrophs).,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
419,WHONDRS_S19S_Sediment_GrainSize_Methods.txt,Laboratory methods information for all grain size samples.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1243,WHONDRS_S19S_Sediment_GrainSize_Methods.txt,Laboratory methods information for all grain size samples.,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
398,WHONDRS_S19S_Sediment_GrainSize.csv,Sediment grain size distribution measured from the less than 2 millimeter fraction of sediment.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
399,WHONDRS_S19S_Sediment_Isotopes.csv,Sediment carbon and nitrogen stable isotope data.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1226,WHONDRS_S19S_Sediment_Isotopes.csv,Sediment carbon and nitrogen stable isotope data.,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
1252,WHONDRS_S19S_Sediment_JGI-Mapping.csv,File that maps between sample names and JGI genome names/taxon oids which allows the user to find the associated microbial data on JGI (https://data.jgi.doe.gov/).,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
421,WHONDRS_S19S_Sediment_LabTracker_FTICR_NPOC.csv,Laboratory methods information for each FTICR/NPOC vial; including  Sample_ID (with suffix and replicate indicators) and the appropriate methods code for each sample. It also contains additional laboratory processing and instrument information (i.e. dilutions; ion accumulation time). Methods codes are defined in the Methods_Codes file.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1245,WHONDRS_S19S_Sediment_LabTracker_FTICR_NPOC.csv,Laboratory methods information for each FTICR/NPOC vial; including  Sample_ID (with suffix and replicate indicators) and the appropriate methods code for each sample. It also contains additional laboratory processing and instrument information (i.e. dilutions; ion accumulation time). Methods codes are defined in the Methods_Codes file.,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
422,WHONDRS_S19S_Sediment_Normalized_Respiration_Methods.txt,Laboratory methods information for normalized respiration.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1247,WHONDRS_S19S_Sediment_Normalized_Respiration_Methods.txt,Laboratory methods information for normalized respiration.,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
400,WHONDRS_S19S_Sediment_Normalized_Respiration_Rates.csv,"Respiration rates calculated from time series dissolved oxygen data measured from laboratory incubations of sediment and then normalized to sediment volume in the incubation vials. The calculation used to produce some of these data (theoretical respiration rates) includes assumptions that the project team has decided are appropriate; but the user should decide if using this data is appropriate for their analysis. See ""WHONDRS_S19S_Sediment_Normalized_Respiration_Methods.txt"" for more detail.",2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1223,WHONDRS_S19S_Sediment_Normalized_Respiration_Rates.csv,"Respiration rates calculated from time series dissolved oxygen data measured from laboratory incubations of sediment and then normalized to sediment volume in the incubation vials. The calculation used to produce some of these data (theoretical respiration rates) includes assumptions that the project team has decided are appropriate; but the user should decide if using this data is appropriate for their analysis. See ""WHONDRS_S19S_Sediment_Normalized_Respiration_Methods.txt"" for more detail.",2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
401,WHONDRS_S19S_Sediment_NPOC.csv,"Sediment dissolved organic carbon (DOC, measured as non-purgeable organic carbon, NPOC) data from both the ìSed_Fieldî and ìSED_INCî samples. See readme for more information about the difference between these samples.",2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
423,WHONDRS_S19S_Sediment_Water_Mass_Volume_Methods.txt,Laboratory methods information for wet sediment mass; dry sediment mass; water mass; and wet sediment volume.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1249,WHONDRS_S19S_Sediment_Water_Mass_Volume_Methods.txt,Laboratory methods information for wet sediment mass; dry sediment mass; water mass; and wet sediment volume.,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
402,WHONDRS_S19S_Sediment_Water_Mass_Volume.csv,Wet sediment mass; dry sediment mass; water mass; and wet sediment volume in incubation vial.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
424,WHONDRS_S19S_Sediment_XRF_Methods.txt,Laboratory methods information for all XRF samples.,2023-09-01,v6_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_Sediment_v8/v8_WHONDRS_S19S_Sediment/v6_flmd.csv
1244,WHONDRS_S19S_Sediment_XRF_Methods.txt,Laboratory methods information for all XRF samples.,2025-08-14,v7_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/WHONDRS_S19S_Sediment_v9/v9_WHONDRS_S19S_Sediment/v7_flmd.csv
444,WHONDRS_S19S_SW_DIC_Methods.txt,Laboratory methods information for all dissolved inorganic carbon (DIC) samples.,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1171,WHONDRS_S19S_SW_DIC_Methods.txt,Laboratory methods information for all dissolved inorganic carbon (DIC) samples.,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
432,WHONDRS_S19S_SW_DIC.csv,Surface water dissolved inorganic carbon (DIC).,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1159,WHONDRS_S19S_SW_DIC.csv,Surface water dissolved inorganic carbon (DIC).,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
445,WHONDRS_S19S_SW_FlowCytometry_Methods.txt,Laboratory methods information for all flow cytometry (bacterial abundance) samples.,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1172,WHONDRS_S19S_SW_FlowCytometry_Methods.txt,Laboratory methods information for all flow cytometry (bacterial abundance) samples.,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
433,WHONDRS_S19S_SW_FlowCytometry.csv,Surface water bacterial abundance (total bacteria; total phototrophs; total heterotrophs).,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1160,WHONDRS_S19S_SW_FlowCytometry.csv,Surface water bacterial abundance (total bacteria; total phototrophs; total heterotrophs).,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
434,WHONDRS_S19S_SW_Isotopes.csv,Surface water oxygen and hydrogen stable isotopes.,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1161,WHONDRS_S19S_SW_Isotopes.csv,Surface water oxygen and hydrogen stable isotopes.,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
1162,WHONDRS_S19S_SW_JGI-Mapping.csv,File that maps between sample names and JGI genome names/taxon oids which allows the user to find the associated microbial data on JGI (https://data.jgi.doe.gov/).,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
446,WHONDRS_S19S_SW_Metadata_IGSN-Mapping.csv,File that maps between sample names and registered International Generic Sample Numbers (IGSNs). Includes metadata required by ESS-DIVE Reporting Format for Sample ID and Metadata (Damerow et al. 2020). Some fields are repeated from the field metadata. In compliance with the ESS-DIVE Location Metadata Reporting Format (Crystal-Ornelas et al. 2022) the Submission_Contact_Name; Submission_Contact_Email; Location_ID; Description; Latitude; and Longitude can all be found in the Dataset Metadata associated with this data package (and found on the ESS-DIVE landing page). The Location_ID; Latitude; and Longitude can also be found in v2_CM_SSS_IGSN-Mapping.csv as Locality; Latitude; and Longitude; respectively. There is no separate file associated with the ESS-DIVE Location Metadata Reporting Format.,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1163,WHONDRS_S19S_SW_Metadata_IGSN-Mapping.csv,File that maps between sample names and registered International Generic Sample Numbers (IGSNs). Includes metadata required by ESS-DIVE Reporting Format for Sample ID and Metadata (Damerow et al. 2020). Some fields are repeated from the field metadata. In compliance with the ESS-DIVE Location Metadata Reporting Format (Crystal-Ornelas et al. 2022) the Submission_Contact_Name; Submission_Contact_Email; Location_ID; Description; Latitude; and Longitude can all be found in the Dataset Metadata associated with this data package (and found on the ESS-DIVE landing page). The Location_ID; Latitude; and Longitude can also be found in v2_CM_SSS_IGSN-Mapping.csv as Locality; Latitude; and Longitude; respectively. There is no separate file associated with the ESS-DIVE Location Metadata Reporting Format.,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
435,WHONDRS_S19S_SW_NPOC.csv,"Surface water dissolved organic carbon (DOC, measured as non-purgeable organic carbon, NPOC).",2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1164,WHONDRS_S19S_SW_NPOC.csv,"Surface water dissolved organic carbon (DOC, measured as non-purgeable organic carbon, NPOC).",2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
436,WHONDRS_S19S_SWS_SpC_Anions_TN.csv,"Surface water specific conductance, anions, and total nitrogen.",2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1158,WHONDRS_S19S_SWS_SpC_Anions_TN.csv,"Surface water specific conductance, anions, and total nitrogen.",2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
447,WHONDRS_S19S_Tracker_Anions_TN.csv,Laboratory methods information for each anion vial; including  Sample_ID (with suffix and replicate indicators) and the appropriate methods code for each sample. It also contains additional laboratory processing and instrument information (i.e. dilutions; ion accumulation time). Methods codes are defined in the Methods_Mapping file.,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1174,WHONDRS_S19S_Tracker_Anions_TN.csv,Laboratory methods information for each anion vial; including  Sample_ID (with suffix and replicate indicators) and the appropriate methods code for each sample. It also contains additional laboratory processing and instrument information (i.e. dilutions; ion accumulation time). Methods codes are defined in the Methods_Mapping file.,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
448,WHONDRS_S19S_Tracker_Isotopes.csv,Laboratory methods information for each isotope vial; including  Sample_ID (with suffix and replicate indicators) and the appropriate methods code for each sample. It also contains additional laboratory processing and instrument information (i.e. dilutions; ion accumulation time). Methods codes are defined in the Methods_Mapping file.,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1175,WHONDRS_S19S_Tracker_Isotopes.csv,Laboratory methods information for each isotope vial; including  Sample_ID (with suffix and replicate indicators) and the appropriate methods code for each sample. It also contains additional laboratory processing and instrument information (i.e. dilutions; ion accumulation time). Methods codes are defined in the Methods_Mapping file.,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
449,WHONDRS_S19S_Tracker_SW_FTICR_NPOC.csv,Laboratory methods information for each FTICR/NPOC vial; including  Sample_ID (with suffix and replicate indicators) and the appropriate methods code for each sample. It also contains additional laboratory processing and instrument information (i.e. dilutions; ion accumulation time). Methods codes are defined in the Methods_Mapping file.,2023-09-01,v3_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v6/v6_WHONDRS_S19S_SW/v3_flmd.csv
1176,WHONDRS_S19S_Tracker_SW_FTICR_NPOC.csv,Laboratory methods information for each FTICR/NPOC vial; including  Sample_ID (with suffix and replicate indicators) and the appropriate methods code for each sample. It also contains additional laboratory processing and instrument information (i.e. dilutions; ion accumulation time). Methods codes are defined in the Methods_Mapping file.,2025-07-21,v4_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_S19S_SW_v7/v7_WHONDRS_S19S_SW/v4_flmd.csv
136,WHONDRS_STL_dd.csv,Data dictionary that defines columns headers across all csv files contained in the data package.,2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
137,WHONDRS_STL_Field_Metadata.csv,Metadata for each set of samples collected at a given point in space and time. Each row generally refers to three replicates collected together that are each named with the same sample name and each have a replicate identifier appended to the end to create a unique identifier (e.g. STL_005 provides information for the samples STL_005_ICR-1; STL_005_ICR-2; STL_005_ICR-3; which were individual vials collected in the field at the same time and location and can be treated as biological replicates). The metadata file provides accompanying information captured in the field (i.e. coordinates; date; turbidity; water color; weather; etc).,2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
970,WHONDRS_STL_Field_Metadata.csv,Metadata for each set of samples collected at a given point in space and time. Each row generally refers to three replicates collected together that are each named with the same sample name and each have a replicate identifier appended to the end to create a unique identifier (e.g. STL_005 provides information for the samples STL_005_ICR-1; STL_005_ICR-2; STL_005_ICR-3; which were individual vials collected in the field at the same time and location and can be treated as biological replicates). The metadata file provides accompanying information captured in the field (i.e. coordinates; date; turbidity; water color; weather; etc).,2025-04-21,v2_WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package_v2/v2_WHONDRS_STL_Data_Package/v2_WHONDRS_STL_flmd.csv
138,WHONDRS_STL_flmd.csv,File-level metadata that lists and describes all of the files contained in the data package.,2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
139,WHONDRS_STL_IGSN-Mapping.csv,File that maps between sample names and registered International Geo Sample Numbers (IGSNs). Includes metadata required by ESS-DIVE Reporting Format for Sample ID and Metadata (Damerow et al. 2020). Some fields are repeated from the field metadata. In compliance with the ESS-DIVE Location Metadata Reporting Format (Crystal-Ornelas et al. 2022) the Submission_Contact_Name; Submission_Contact_Email; Location_ID; Description; Latitude; and Longitude can all be found in the Dataset Metadata associated with this data package (and found on the ESS-DIVE landing page). The Location_ID; Latitude; and Longitude can also be found in WHONDRS_STL_IGSN-Mapping.csv as Locality; Latitude; and Longitude; respectively. There is no separate file associated with the ESS-DIVE Location Metadata Reporting Format.,2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
971,WHONDRS_STL_IGSN-Mapping.csv,File that maps between sample names and registered International Geo Sample Numbers (IGSNs). Includes metadata required by ESS-DIVE Reporting Format for Sample ID and Metadata (Damerow et al. 2020). Some fields are repeated from the field metadata. In compliance with the ESS-DIVE Location Metadata Reporting Format (Crystal-Ornelas et al. 2022) the Submission_Contact_Name; Submission_Contact_Email; Location_ID; Description; Latitude; and Longitude can all be found in the Dataset Metadata associated with this data package (and found on the ESS-DIVE landing page). The Location_ID; Latitude; and Longitude can also be found in WHONDRS_STL_IGSN-Mapping.csv as Locality; Latitude; and Longitude; respectively. There is no separate file associated with the ESS-DIVE Location Metadata Reporting Format.,2025-04-21,v2_WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package_v2/v2_WHONDRS_STL_Data_Package/v2_WHONDRS_STL_flmd.csv
140,WHONDRS_STL_Methods_Codes.csv,Definitions of methods codes used in WHONDRS_STL_NPOC.csv.,2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
972,WHONDRS_STL_Methods_Codes.csv,Definitions of methods codes used in WHONDRS_STL_NPOC.csv.,2025-04-21,v2_WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package_v2/v2_WHONDRS_STL_Data_Package/v2_WHONDRS_STL_flmd.csv
142,WHONDRS_STL_NPOC_Summary.csv,"Mean dissolved organic carbon (DOC; measured as non-purgeable organic carbon; NPOC) from water samples. For each sampling event (e.g. STL_005_ICR), the NPOC values of each of the three biological replicates (e.g. STL_005_ICR-1; STL_005_ICR-2; STL_005_ICR-3) are averaged. Any replicate values that were an outlier (using distance-based outlier detection) or above/below the limit of detection are not included in the mean. The ""Mean_Missing_Reps"" column indicates if a mean does not include all three replicates using a TRUE/FALSE flag where TRUE indicates one or more replicates are missing from the mean.",2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
